theorem,mutant,result,encoding,nunchaku,recovery
List.insert_replicate_self,0,UNSAT,23,102,0
List.foldr_filterMap,0,UNKNOWN,9,11061,0
List.mem_cons_of_mem,0,UNKNOWN,16,11078,0
List.filterMap_flatten,0,UNKNOWN,14,11080,1
List.mem_filterMap,0,UNKNOWN,26,11081,0
List.getLastD_map,0,UNKNOWN,10,10325,0
List.getLast?_reverse,0,UNKNOWN,5,10275,0
List.append_ne_nil_of_left_ne_nil,0,UNSAT,5,505,0
List.tailD_eq_tail?,0,UNSAT,8,54,0
List.map_map,0,UNKNOWN,6,10228,0
List.mem_insert_iff,0,UNKNOWN,23,11076,1
List.flatMap_reverse,0,UNKNOWN,12,11073,0
List.mem_dite_nil_left,0,UNKNOWN,23,11082,0
List.id_run_foldlM,0,ERR_ENCODING,7,0,0
List.contains_filterMap,0,UNKNOWN,10,11077,0
List.getElem_reverse,0,UNKNOWN,18,11088,0
List.filterMap_reverse,0,UNKNOWN,11,11078,1
List.foldlM_append,0,ERR_ENCODING,0,0,0
List.mem_concat_self,0,UNKNOWN,16,10625,0
List.map_eq_map_iff,0,UNKNOWN,20,11075,0
List.filter_replicate_of_neg,0,UNKNOWN,11,11078,0
List.flatMap_assoc,0,UNKNOWN,9,11076,1
List.nil_of_isEmpty,0,UNSAT,4,54,0
List.reverse_replicate,0,UNKNOWN,8,10228,1
List.getD_cons_succ,0,UNSAT,12,53,0
List.head_eq_iff_head?_eq_some,0,UNSAT,5,53,0
List.map_const_fun,0,UNKNOWN,6,10325,0
List.mem_cons,0,UNKNOWN,20,11067,0
List.flatMap_id,0,UNKNOWN,6,11074,0
List.getLast?_flatten,0,UNKNOWN,14,11076,1
List.map_inj,0,UNSAT,7,253,0
List.reverseAux_eq,0,UNKNOWN,4,10316,0
List.map_id,0,UNKNOWN,4,10273,1
List.getElem?_insert_succ,0,UNKNOWN,35,11074,1
List.foldrM_pure,0,ERR_ENCODING,0,0,0
List.map_inj_left,0,UNKNOWN,15,11079,1
List.exists_cons_of_length_pos,0,UNSAT,14,52,0
List.getLast_reverse,0,UNKNOWN,4,10272,0
List.getLastD_concat,0,UNKNOWN,11,10275,0
List.getElem_map,0,UNKNOWN,21,11082,0
List.dropLast_concat,0,UNKNOWN,13,10217,0
List.ne_nil_of_tail_ne_nil,0,UNSAT,5,54,0
List.eq_or_mem_of_mem_insert,0,UNKNOWN,30,11079,0
List.append_right_eq_self,0,UNKNOWN,6,10279,0
List.filterMap_some,0,UNKNOWN,14,10224,0
List.foldl_map_hom,0,UNKNOWN,7,11075,1
List.head_map,0,UNSAT,10,54,0
List.getLast!_of_getLast?,0,ERR_ENCODING,5,0,0
List.mem_flatten,0,UNKNOWN,17,11077,0
List.flatMap_map,0,UNKNOWN,13,11080,1
List.map_flatten,0,UNKNOWN,11,11076,0
List.head_append_right,0,UNSAT,3,52,0
List.forall_mem_filter,0,UNKNOWN,25,11074,1
List.insert_of_mem,0,UNKNOWN,30,11075,0
List.set_append,0,UNKNOWN,16,11075,1
List.map_filterMap_some_eq_filter_map_isSome,0,UNKNOWN,16,11082,1
List.exists_cons_of_ne_nil,0,UNKNOWN,1,11076,0
List.all_replicate,0,UNKNOWN,4,11082,1
List.eq_or_ne_mem_of_mem,0,UNKNOWN,24,11085,0
List.getLast?_cons_cons,0,UNSAT,9,53,0
List.length_le_length_insert,0,UNSAT,22,102,0
List.head_eq_getLast_reverse,0,UNKNOWN,6,10276,0
List.map_tail?,0,UNSAT,9,53,0
List.getLast!_eq_getElem!,0,ERR_ENCODING,11,0,0
List.foldr_eq_foldl_reverse,0,UNKNOWN,6,11078,0
List.getElem?_insert_zero,0,UNKNOWN,27,11079,0
List.reverse_eq_nil_iff,0,UNKNOWN,6,10275,0
List.tail?_append_of_ne_nil,0,UNSAT,8,53,0
List.get?_eq_some_iff,0,UNKNOWN,23,11084,1
List.get_mem,0,UNKNOWN,23,11073,0
List.getLast?_isSome,0,UNSAT,12,52,1
List.getElem?_eq_some_getElem_iff,0,UNKNOWN,20,11077,1
List.getLast?_eq_some_iff,0,UNKNOWN,5,11080,0
List.elem_iff,0,UNKNOWN,31,11072,0
List.append_eq_singleton_iff,0,UNSAT,7,53,1
List.exists_mem_of_length_pos,0,UNKNOWN,32,11073,1
List.getLast_mem,0,UNKNOWN,20,11127,1
List.forall_mem_ne,0,UNKNOWN,20,11077,0
List.dropLast_replicate,0,UNKNOWN,14,10227,1
List.filterMap_eq_filter,0,UNKNOWN,13,11076,0
List.getLast?_eq_some_getLast,0,UNSAT,8,53,0
List.getElem_zero,0,UNSAT,18,52,0
List.head_eq_getElem,0,UNSAT,4,52,0
List.any_append,0,UNKNOWN,4,11081,0
List.mem_iff_getElem,0,UNKNOWN,29,11075,0
List.not_any_eq_all_not,0,UNKNOWN,5,11078,0
List.append_ne_nil_of_right_ne_nil,0,UNSAT,3,53,0
List.mem_partition,0,UNKNOWN,26,11080,0
List.getLast_concat,0,UNKNOWN,6,10371,1
List.foldl_filterMap,0,UNKNOWN,20,11081,0
List.mem_filter,0,UNKNOWN,27,11075,0
List.getLast_replicate,0,UNKNOWN,6,10278,0
List.filter_sublist,0,UNKNOWN,37,11084,1
List.mem_reverse,0,UNKNOWN,21,11080,0
List.foldl_flip_append_eq_append,0,UNKNOWN,9,11079,1
List.head?_eq_getElem?,0,UNSAT,10,52,0
List.mem_of_getElem,0,UNKNOWN,28,10218,0
List.getElem!_eq_getElem?_getD,0,ERR_ENCODING,13,0,0
List.elem_cons_self,0,UNSAT,8,53,0
List.mem_of_mem_cons_of_mem,0,UNKNOWN,19,11079,0
List.append_left_inj,0,UNKNOWN,6,11077,0
List.replicate_eq_nil_iff,0,UNSAT,5,53,0
List.singleton_inj,0,UNSAT,4,53,0
List.set_cons_zero,0,UNSAT,5,1205,0
List.eq_nil_of_length_eq_zero,0,UNSAT,8,453,1
List.append_inj',0,UNKNOWN,11,11079,0
List.flatMap_def,0,UNSAT,14,604,0
List.and_any_distrib_right,0,UNKNOWN,5,11072,0
List.foldr_rel,0,UNKNOWN,18,11080,1
List.getElem_filter,0,UNKNOWN,20,11079,0
List.any_replicate,0,UNKNOWN,4,11074,1
List.head_append_left,0,UNSAT,5,54,0
List.eq_or_mem_of_mem_cons,0,UNKNOWN,22,11075,0
List.dropLast_append,0,UNKNOWN,10,10222,0
List.foldr_reverse,0,UNKNOWN,10,11084,0
List.getLast?_eq_none_iff,0,UNSAT,4,53,0
List.forall_mem_filterMap,0,UNKNOWN,23,11073,1
List.contains_iff_mem,0,UNKNOWN,19,11079,1
List.getD_cons_zero,0,UNSAT,10,1857,0
List.append_eq_replicate_iff,0,UNKNOWN,5,11077,0
List.getElem?_set_self',0,UNKNOWN,11,10223,0
List.getElem_concat_length,0,UNKNOWN,15,11069,0
List.dropLast_cons_of_ne_nil,0,UNSAT,13,54,0
List.append_inj,0,UNSAT,8,54,0
List.getLast_eq_iff_getLast?_eq_some,0,UNSAT,5,653,0
List.length_pos_iff,0,UNKNOWN,18,10274,0
List.beq_nil_eq,0,UNSAT,18,53,0
List.replace_append,0,UNKNOWN,24,11081,1
List.map_filterMap_of_inv,0,UNKNOWN,13,10228,0
List.filter_map,0,UNKNOWN,12,11079,0
List.exists_cons_of_length_eq_add_one,0,UNSAT,3,53,0
List.getLast_map,0,UNKNOWN,5,10273,0
List.foldlM_pure,0,ERR_ENCODING,1,0,0
List.head?_eq_some_head,0,UNSAT,4,53,0
List.length_insert_pos,0,UNKNOWN,32,11078,0
List.head?_dropLast,0,UNKNOWN,27,10274,0
List.append_eq_nil_iff,0,UNSAT,4,52,0
List.ne_cons_self,0,UNSAT,3,52,0
List.mem_of_mem_tail,0,UNKNOWN,19,11079,0
List.getLast?_singleton,0,UNSAT,4,52,1
List.partition_eq_filter_filter,0,UNKNOWN,15,11063,1
List.getLast?_dropLast,0,UNKNOWN,22,10276,0
List.set_append_left,0,UNKNOWN,20,11079,1
List.mem_of_getElem?,0,UNKNOWN,21,11081,0
List.filterMap_eq_append_iff,0,UNKNOWN,10,11066,0
List.filterMap_append,0,UNKNOWN,8,11080,1
List.filter_cons_of_neg,0,UNSAT,8,54,0
List.foldl_reverse,0,UNKNOWN,4,11028,0
List.elem_eq_contains,0,UNSAT,10,53,0
List.getElem_set,0,UNKNOWN,16,11067,0
List.contains_replicate,0,UNKNOWN,12,11074,0
List.getElem?_of_mem,0,UNKNOWN,24,11072,1
List.append_right_inj,0,UNKNOWN,2,11077,0
List.cons_eq_append_iff,0,UNSAT,6,53,0
List.foldl_assoc,0,UNKNOWN,5,11077,0
List.getLast_cons_cons,0,UNSAT,4,452,1
List.self_eq_append_right,0,UNKNOWN,4,10226,0
List.any_map,0,UNKNOWN,6,11081,1
List.all_insert,0,UNKNOWN,19,11078,0
List.getElem?_cons,0,ERR_ENCODING,8,0,0
List.flatten_reverse,0,UNKNOWN,4,11081,0
List.contains_iff,0,UNKNOWN,21,11078,0
List.getElem_of_mem,0,UNKNOWN,21,11077,1
List.head_filterMap_of_eq_some,0,UNSAT,11,54,0
List.id_run_foldrM,0,ERR_ENCODING,10,0,0
List.getElem?_set_ne,0,UNKNOWN,9,10225,0
List.getElem_append_right',0,UNKNOWN,18,10327,0
List.insert_append_of_mem_left,0,UNKNOWN,25,11079,0
List.decide_exists_mem,0,UNKNOWN,19,11082,0
List.head_append,0,UNSAT,4,52,0
List.filterMap_replicate_of_isSome,0,UNKNOWN,12,11077,1
List.flatten_filter_not_isEmpty,0,UNKNOWN,7,11067,0
List.not_mem_of_not_mem_cons,0,UNKNOWN,15,11073,0
List.foldrM_cons,0,ERR_ENCODING,0,0,0
List.length_pos_of_mem,0,UNKNOWN,21,10528,0
List.getElem_replace_of_ne,0,UNKNOWN,22,11074,1
